feature_ID	n_tissues	tissue
ENSRNOG00000011680	5	ADRNL,BAT,COLON,LUNG,SMLINT
ENSRNOG00000011849	5	ADRNL,BAT,COLON,HEART,SPLEEN
ENSRNOG00000011913	5	ADRNL,BAT,COLON,SPLEEN,TESTES
ENSRNOG00000011917	5	ADRNL,BLOOD,SMLINT,SPLEEN,WAT-SC
ENSRNOG00000011929	5	ADRNL,BAT,COLON,HEART,KIDNEY
ENSRNOG00000011952	5	ADRNL,BAT,COLON,SKM-GN,SKM-VL
ENSRNOG00000012061	5	ADRNL,BAT,COLON,SMLINT,WAT-SC
ENSRNOG00000012508	5	ADRNL,BAT,LUNG,SMLINT,SPLEEN
ENSRNOG00000012840	5	ADRNL,HEART,LUNG,SKM-GN,WAT-SC
ENSRNOG00000012942	5	ADRNL,BLOOD,COLON,SPLEEN,WAT-SC
ENSRNOG00000013140	5	ADRNL,COLON,HEART,HIPPOC,LUNG
ENSRNOG00000013179	5	ADRNL,BLOOD,LUNG,SPLEEN,WAT-SC
ENSRNOG00000013324	5	ADRNL,HEART,SKM-GN,SKM-VL,WAT-SC
ENSRNOG00000013391	5	ADRNL,HEART,HIPPOC,SKM-VL,SPLEEN
ENSRNOG00000013720	5	ADRNL,COLON,LUNG,SPLEEN,WAT-SC
ENSRNOG00000013748	5	ADRNL,BAT,BLOOD,LUNG,WAT-SC
ENSRNOG00000013917	5	ADRNL,LUNG,SKM-VL,SMLINT,WAT-SC
ENSRNOG00000013967	5	ADRNL,BAT,LUNG,OVARY,WAT-SC
ENSRNOG00000014064	5	BAT,BLOOD,OVARY,SMLINT,WAT-SC
ENSRNOG00000014078	5	ADRNL,BAT,BLOOD,COLON,SKM-VL
ENSRNOG00000014090	5	ADRNL,BAT,HEART,OVARY,SKM-GN
ENSRNOG00000014179	5	BAT,BLOOD,COLON,CORTEX,VENACV
ENSRNOG00000014202	5	ADRNL,BAT,COLON,SPLEEN,WAT-SC
ENSRNOG00000014288	5	ADRNL,KIDNEY,LIVER,OVARY,WAT-SC
ENSRNOG00000014363	5	BAT,COLON,LIVER,SPLEEN,WAT-SC
ENSRNOG00000014613	5	ADRNL,COLON,HEART,OVARY,SKM-GN
ENSRNOG00000014625	5	ADRNL,BAT,COLON,HEART,SKM-VL
ENSRNOG00000015233	5	ADRNL,BAT,COLON,OVARY,SKM-VL
ENSRNOG00000015290	5	ADRNL,COLON,LUNG,SKM-GN,SKM-VL
ENSRNOG00000015365	5	ADRNL,COLON,HEART,LUNG,TESTES
ENSRNOG00000015447	5	BLOOD,COLON,LUNG,OVARY,WAT-SC
ENSRNOG00000015859	5	ADRNL,COLON,KIDNEY,SMLINT,WAT-SC
ENSRNOG00000015967	5	ADRNL,BAT,BLOOD,COLON,LUNG
ENSRNOG00000015971	5	ADRNL,BAT,COLON,SKM-GN,WAT-SC
ENSRNOG00000016047	5	BLOOD,COLON,OVARY,SPLEEN,WAT-SC
ENSRNOG00000016064	5	ADRNL,BAT,BLOOD,SPLEEN,WAT-SC
ENSRNOG00000016166	5	BLOOD,COLON,HEART,LIVER,WAT-SC
ENSRNOG00000016281	5	ADRNL,HEART,LUNG,SPLEEN,TESTES
ENSRNOG00000016327	5	ADRNL,BAT,SKM-GN,SKM-VL,WAT-SC
ENSRNOG00000016372	5	ADRNL,BLOOD,HEART,OVARY,WAT-SC
ENSRNOG00000016460	5	ADRNL,BAT,BLOOD,COLON,SKM-VL
ENSRNOG00000016573	5	ADRNL,COLON,HEART,HIPPOC,SKM-GN
ENSRNOG00000016692	5	ADRNL,BAT,HEART,SKM-GN,WAT-SC
ENSRNOG00000016695	5	ADRNL,BAT,OVARY,SPLEEN,WAT-SC
ENSRNOG00000017198	5	HEART,HIPPOC,SKM-GN,SPLEEN,WAT-SC
ENSRNOG00000017671	5	ADRNL,BAT,BLOOD,COLON,WAT-SC
ENSRNOG00000017676	5	BAT,HIPPOC,OVARY,SPLEEN,WAT-SC
ENSRNOG00000017737	5	ADRNL,BAT,BLOOD,OVARY,SPLEEN
ENSRNOG00000017804	5	ADRNL,BAT,COLON,SPLEEN,WAT-SC
ENSRNOG00000017851	5	ADRNL,BAT,BLOOD,COLON,SKM-VL
ENSRNOG00000017893	5	ADRNL,BAT,BLOOD,LUNG,SPLEEN
ENSRNOG00000017895	5	ADRNL,BAT,BLOOD,COLON,WAT-SC
ENSRNOG00000017912	5	ADRNL,BLOOD,COLON,LUNG,SPLEEN
ENSRNOG00000018044	5	ADRNL,BAT,COLON,HEART,SKM-VL
ENSRNOG00000018117	5	ADRNL,BAT,COLON,SKM-GN,SKM-VL
ENSRNOG00000018184	5	BLOOD,OVARY,SKM-GN,SKM-VL,SPLEEN
ENSRNOG00000018225	5	ADRNL,BAT,KIDNEY,LUNG,OVARY
ENSRNOG00000018282	5	ADRNL,BLOOD,HIPPOC,SPLEEN,WAT-SC
ENSRNOG00000018294	5	ADRNL,COLON,HEART,SKM-GN,SKM-VL
ENSRNOG00000018367	5	ADRNL,BLOOD,COLON,LUNG,WAT-SC
ENSRNOG00000018566	5	ADRNL,BAT,HEART,SPLEEN,WAT-SC
ENSRNOG00000018630	5	ADRNL,BLOOD,COLON,KIDNEY,LUNG
ENSRNOG00000018642	5	ADRNL,BLOOD,COLON,SPLEEN,TESTES
ENSRNOG00000018669	5	ADRNL,BAT,LUNG,SMLINT,SPLEEN
ENSRNOG00000018735	5	ADRNL,BAT,BLOOD,LUNG,WAT-SC
ENSRNOG00000018824	5	BAT,BLOOD,COLON,LUNG,SPLEEN
ENSRNOG00000019181	5	ADRNL,BAT,HEART,LIVER,WAT-SC
ENSRNOG00000019183	5	BLOOD,HEART,HIPPOC,SPLEEN,WAT-SC
ENSRNOG00000019206	5	ADRNL,BAT,COLON,OVARY,SKM-GN
ENSRNOG00000019430	5	ADRNL,BAT,LUNG,SMLINT,WAT-SC
ENSRNOG00000019560	5	ADRNL,BLOOD,SKM-VL,SPLEEN,WAT-SC
ENSRNOG00000019568	5	ADRNL,HEART,OVARY,SKM-GN,WAT-SC
ENSRNOG00000019614	5	ADRNL,BAT,BLOOD,SMLINT,SPLEEN
ENSRNOG00000019648	5	ADRNL,BAT,OVARY,SKM-GN,WAT-SC
ENSRNOG00000019728	5	ADRNL,BAT,LUNG,OVARY,SMLINT
ENSRNOG00000019854	5	ADRNL,BAT,BLOOD,SMLINT,WAT-SC
ENSRNOG00000020125	5	ADRNL,BLOOD,SMLINT,SPLEEN,WAT-SC
ENSRNOG00000020140	5	ADRNL,BAT,BLOOD,COLON,KIDNEY
ENSRNOG00000020246	5	ADRNL,BLOOD,LUNG,OVARY,SPLEEN
ENSRNOG00000020308	5	ADRNL,BAT,HEART,SKM-GN,WAT-SC
ENSRNOG00000020922	5	COLON,HEART,KIDNEY,LUNG,SKM-VL
ENSRNOG00000020951	5	ADRNL,BLOOD,HEART,LUNG,SKM-GN
ENSRNOG00000021061	5	ADRNL,COLON,LIVER,OVARY,SPLEEN
ENSRNOG00000021098	5	ADRNL,COLON,LUNG,SPLEEN,WAT-SC
ENSRNOG00000021125	5	ADRNL,BAT,BLOOD,LUNG,SKM-VL
ENSRNOG00000021161	5	ADRNL,BAT,LUNG,OVARY,WAT-SC
ENSRNOG00000021206	5	ADRNL,BAT,COLON,SKM-GN,SPLEEN
ENSRNOG00000021243	5	ADRNL,BAT,LUNG,SPLEEN,WAT-SC
ENSRNOG00000021437	5	ADRNL,COLON,HEART,SPLEEN,TESTES
ENSRNOG00000021510	5	ADRNL,BAT,SMLINT,SPLEEN,WAT-SC
ENSRNOG00000021611	5	BAT,BLOOD,COLON,LUNG,OVARY
ENSRNOG00000021808	5	ADRNL,BLOOD,COLON,SKM-GN,WAT-SC
ENSRNOG00000021866	5	ADRNL,BAT,BLOOD,SKM-GN,SKM-VL
ENSRNOG00000022298	5	BAT,COLON,HEART,LUNG,SMLINT
ENSRNOG00000022523	5	COLON,HYPOTH,SMLINT,SPLEEN,VENACV
ENSRNOG00000022764	5	ADRNL,BAT,BLOOD,COLON,SMLINT
ENSRNOG00000022943	5	ADRNL,BLOOD,KIDNEY,SPLEEN,WAT-SC
ENSRNOG00000023410	5	ADRNL,BAT,COLON,HEART,SKM-VL
ENSRNOG00000024159	5	ADRNL,BAT,BLOOD,LUNG,SPLEEN
ENSRNOG00000024277	5	ADRNL,BAT,LUNG,SMLINT,WAT-SC
ENSRNOG00000024986	5	ADRNL,BAT,BLOOD,COLON,SPLEEN
ENSRNOG00000025069	5	ADRNL,BLOOD,COLON,SPLEEN,WAT-SC
ENSRNOG00000025100	5	ADRNL,BAT,LIVER,LUNG,SPLEEN
ENSRNOG00000025443	5	ADRNL,BAT,BLOOD,SKM-GN,SKM-VL
ENSRNOG00000025502	5	ADRNL,BLOOD,HEART,SKM-GN,WAT-SC
ENSRNOG00000025695	5	ADRNL,BAT,HEART,OVARY,SPLEEN
ENSRNOG00000027096	5	ADRNL,BAT,LUNG,SPLEEN,WAT-SC
ENSRNOG00000027434	5	ADRNL,BAT,HEART,SKM-GN,SKM-VL
ENSRNOG00000027756	5	BLOOD,HIPPOC,SPLEEN,VENACV,WAT-SC
ENSRNOG00000027936	5	ADRNL,BAT,OVARY,SKM-VL,WAT-SC
ENSRNOG00000028566	5	BAT,BLOOD,LUNG,SPLEEN,WAT-SC
ENSRNOG00000028884	5	ADRNL,BAT,BLOOD,COLON,HEART
ENSRNOG00000029195	5	BAT,BLOOD,KIDNEY,LUNG,WAT-SC
ENSRNOG00000029778	5	ADRNL,COLON,HIPPOC,SPLEEN,VENACV
ENSRNOG00000029792	5	ADRNL,HEART,LUNG,TESTES,WAT-SC
ENSRNOG00000029886	5	ADRNL,BLOOD,HEART,KIDNEY,SKM-GN
ENSRNOG00000030237	5	ADRNL,BAT,COLON,SKM-VL,WAT-SC
ENSRNOG00000030238	5	ADRNL,BAT,LIVER,SKM-VL,WAT-SC
ENSRNOG00000030245	5	ADRNL,BLOOD,HEART,SKM-VL,SMLINT
ENSRNOG00000030715	5	ADRNL,COLON,LUNG,OVARY,WAT-SC
ENSRNOG00000031814	5	ADRNL,BLOOD,COLON,LUNG,SKM-VL
ENSRNOG00000032134	5	ADRNL,BAT,BLOOD,COLON,SKM-VL
ENSRNOG00000032708	5	ADRNL,BAT,BLOOD,LUNG,WAT-SC
ENSRNOG00000032844	5	ADRNL,BAT,BLOOD,LUNG,WAT-SC
ENSRNOG00000033215	5	ADRNL,BAT,BLOOD,LUNG,WAT-SC
ENSRNOG00000034066	5	ADRNL,LIVER,LUNG,SKM-GN,SKM-VL
ENSRNOG00000034116	5	ADRNL,BAT,KIDNEY,LIVER,OVARY
ENSRNOG00000036695	5	ADRNL,BAT,COLON,SKM-VL,WAT-SC
ENSRNOG00000036701	5	BAT,BLOOD,COLON,LUNG,SPLEEN
ENSRNOG00000036829	5	ADRNL,BAT,LUNG,SKM-VL,WAT-SC
ENSRNOG00000038047	5	ADRNL,BLOOD,HEART,OVARY,WAT-SC
ENSRNOG00000038436	5	BLOOD,COLON,LIVER,SPLEEN,WAT-SC
ENSRNOG00000038881	5	ADRNL,BAT,LUNG,SMLINT,WAT-SC
ENSRNOG00000042137	5	ADRNL,BAT,LUNG,SMLINT,SPLEEN
ENSRNOG00000042848	5	ADRNL,KIDNEY,LUNG,SKM-GN,SKM-VL
ENSRNOG00000043436	5	ADRNL,BLOOD,COLON,LUNG,WAT-SC
ENSRNOG00000045679	5	ADRNL,COLON,LIVER,SMLINT,WAT-SC
ENSRNOG00000045949	5	ADRNL,BLOOD,COLON,SPLEEN,WAT-SC
ENSRNOG00000046683	5	ADRNL,BAT,LIVER,OVARY,VENACV
ENSRNOG00000046699	5	ADRNL,BAT,SMLINT,SPLEEN,WAT-SC
ENSRNOG00000046705	5	ADRNL,BAT,BLOOD,KIDNEY,SPLEEN
ENSRNOG00000047023	5	BAT,COLON,LIVER,OVARY,SMLINT
ENSRNOG00000047046	5	ADRNL,COLON,HEART,HYPOTH,SKM-GN
ENSRNOG00000047374	5	ADRNL,BAT,BLOOD,SKM-GN,WAT-SC
ENSRNOG00000047606	5	ADRNL,BAT,LUNG,SMLINT,SPLEEN
ENSRNOG00000047656	5	ADRNL,HEART,HIPPOC,LUNG,SMLINT
ENSRNOG00000047931	5	ADRNL,BAT,BLOOD,LUNG,WAT-SC
ENSRNOG00000048812	5	ADRNL,BLOOD,LUNG,SKM-VL,SPLEEN
ENSRNOG00000049025	5	ADRNL,COLON,LUNG,SKM-VL,WAT-SC
ENSRNOG00000049075	5	ADRNL,BAT,LUNG,SMLINT,SPLEEN
ENSRNOG00000049236	5	BAT,BLOOD,COLON,SPLEEN,TESTES
ENSRNOG00000049385	5	ADRNL,COLON,HEART,LUNG,SKM-VL
ENSRNOG00000049402	5	ADRNL,LUNG,SKM-GN,SKM-VL,WAT-SC
ENSRNOG00000050430	5	ADRNL,BAT,COLON,OVARY,WAT-SC
ENSRNOG00000051232	5	ADRNL,BAT,SKM-GN,SKM-VL,SMLINT
ENSRNOG00000052583	5	ADRNL,BLOOD,COLON,HEART,LUNG
ENSRNOG00000054890	5	ADRNL,BAT,HEART,LUNG,TESTES
ENSRNOG00000055579	5	ADRNL,BAT,BLOOD,COLON,SKM-VL
ENSRNOG00000055756	5	ADRNL,BAT,BLOOD,LIVER,SKM-GN
ENSRNOG00000056457	5	ADRNL,BAT,OVARY,SKM-GN,SKM-VL
ENSRNOG00000057367	5	ADRNL,BAT,COLON,OVARY,SMLINT
ENSRNOG00000057620	5	COLON,HEART,LIVER,LUNG,OVARY
ENSRNOG00000059140	5	ADRNL,BAT,BLOOD,LUNG,WAT-SC
ENSRNOG00000059507	5	ADRNL,LUNG,SMLINT,TESTES,WAT-SC
ENSRNOG00000060123	5	ADRNL,BAT,LUNG,SMLINT,WAT-SC
ENSRNOG00000060129	5	ADRNL,COLON,CORTEX,HYPOTH,SKM-VL
ENSRNOG00000061152	5	ADRNL,BLOOD,HEART,LUNG,OVARY
ENSRNOG00000061684	5	ADRNL,BAT,COLON,SKM-VL,WAT-SC
ENSRNOG00000062779	5	BAT,BLOOD,LIVER,LUNG,WAT-SC
ENSRNOG00000066106	5	BLOOD,HEART,SKM-GN,SKM-VL,SPLEEN
ENSRNOG00000070531	5	ADRNL,BAT,LUNG,SKM-GN,SMLINT
ENSRNOG00000076347	5	ADRNL,BAT,BLOOD,SKM-VL,SPLEEN
ENSRNOG00000078148	5	BLOOD,HEART,SKM-GN,SMLINT,VENACV
ENSRNOG00000084489	5	BLOOD,CORTEX,HEART,HIPPOC,KIDNEY
ENSRNOG00000088892	5	ADRNL,COLON,OVARY,SPLEEN,WAT-SC
ENSRNOG00000000064	4	ADRNL,BAT,BLOOD,COLON
ENSRNOG00000000137	4	ADRNL,BAT,COLON,SMLINT
ENSRNOG00000000185	4	ADRNL,BLOOD,COLON,SPLEEN
ENSRNOG00000000221	4	ADRNL,BAT,LUNG,WAT-SC
ENSRNOG00000000321	4	ADRNL,COLON,SKM-VL,SPLEEN
ENSRNOG00000000433	4	ADRNL,COLON,HEART,WAT-SC
ENSRNOG00000000454	4	ADRNL,SMLINT,SPLEEN,WAT-SC
ENSRNOG00000000527	4	ADRNL,BAT,COLON,VENACV
ENSRNOG00000000563	4	ADRNL,BLOOD,OVARY,WAT-SC
ENSRNOG00000000569	4	BAT,COLON,LUNG,SMLINT
ENSRNOG00000000633	4	COLON,LIVER,LUNG,SKM-GN
ENSRNOG00000000658	4	ADRNL,COLON,HEART,WAT-SC
ENSRNOG00000000697	4	BAT,COLON,SPLEEN,WAT-SC
ENSRNOG00000000701	4	BAT,BLOOD,SKM-VL,SPLEEN
ENSRNOG00000000902	4	ADRNL,BAT,BLOOD,LIVER
ENSRNOG00000000940	4	ADRNL,BAT,SKM-GN,SKM-VL
ENSRNOG00000001049	4	BLOOD,CORTEX,KIDNEY,OVARY
ENSRNOG00000001148	4	BAT,BLOOD,CORTEX,KIDNEY
ENSRNOG00000001167	4	ADRNL,BAT,LUNG,WAT-SC
ENSRNOG00000001177	4	ADRNL,BAT,COLON,SKM-VL
ENSRNOG00000001187	4	ADRNL,BAT,BLOOD,COLON
ENSRNOG00000001205	4	ADRNL,BAT,HEART,SMLINT
ENSRNOG00000001211	4	ADRNL,BAT,COLON,HEART
ENSRNOG00000001227	4	ADRNL,COLON,OVARY,WAT-SC
ENSRNOG00000001229	4	ADRNL,OVARY,SPLEEN,WAT-SC
ENSRNOG00000001235	4	ADRNL,BAT,BLOOD,HEART
ENSRNOG00000001270	4	ADRNL,BAT,SMLINT,WAT-SC
ENSRNOG00000001404	4	ADRNL,HEART,SKM-GN,SKM-VL
ENSRNOG00000001442	4	COLON,HEART,KIDNEY,LIVER
ENSRNOG00000001516	4	CORTEX,LIVER,SKM-GN,SKM-VL
ENSRNOG00000001596	4	ADRNL,COLON,HEART,SKM-VL
ENSRNOG00000001728	4	ADRNL,COLON,KIDNEY,WAT-SC
ENSRNOG00000001752	4	ADRNL,BAT,COLON,WAT-SC
ENSRNOG00000001766	4	ADRNL,BLOOD,COLON,HEART
ENSRNOG00000001785	4	ADRNL,BAT,COLON,OVARY
ENSRNOG00000001915	4	ADRNL,COLON,LUNG,OVARY
ENSRNOG00000001963	4	ADRNL,BAT,KIDNEY,LUNG
ENSRNOG00000001982	4	ADRNL,BLOOD,COLON,SPLEEN
ENSRNOG00000002014	4	ADRNL,BAT,COLON,SPLEEN
ENSRNOG00000002093	4	ADRNL,COLON,SPLEEN,WAT-SC
ENSRNOG00000002135	4	ADRNL,COLON,HEART,LUNG
ENSRNOG00000002139	4	BLOOD,COLON,SMLINT,SPLEEN
ENSRNOG00000002188	4	ADRNL,BLOOD,COLON,LUNG
ENSRNOG00000002217	4	ADRNL,BAT,SMLINT,WAT-SC
ENSRNOG00000002255	4	ADRNL,BAT,COLON,HEART
ENSRNOG00000002385	4	ADRNL,LUNG,SKM-GN,SKM-VL
ENSRNOG00000002579	4	ADRNL,CORTEX,HEART,WAT-SC
ENSRNOG00000002599	4	BAT,BLOOD,SMLINT,SPLEEN
ENSRNOG00000002610	4	ADRNL,BAT,BLOOD,SPLEEN
ENSRNOG00000002618	4	ADRNL,HEART,LUNG,VENACV
ENSRNOG00000002659	4	ADRNL,BAT,BLOOD,LUNG
ENSRNOG00000002680	4	ADRNL,COLON,TESTES,WAT-SC
ENSRNOG00000002722	4	BAT,BLOOD,LUNG,SKM-VL
ENSRNOG00000002840	4	ADRNL,BAT,BLOOD,COLON
ENSRNOG00000002935	4	ADRNL,BAT,LIVER,SKM-VL
ENSRNOG00000003049	4	ADRNL,BAT,VENACV,WAT-SC
ENSRNOG00000003069	4	ADRNL,COLON,SKM-VL,WAT-SC
ENSRNOG00000003136	4	ADRNL,SMLINT,SPLEEN,WAT-SC
ENSRNOG00000003150	4	ADRNL,BAT,SKM-VL,WAT-SC
ENSRNOG00000003172	4	ADRNL,KIDNEY,SMLINT,WAT-SC
ENSRNOG00000003207	4	BAT,LUNG,SMLINT,SPLEEN
ENSRNOG00000003217	4	ADRNL,BAT,LUNG,SPLEEN
ENSRNOG00000003228	4	ADRNL,HIPPOC,SKM-GN,SPLEEN
ENSRNOG00000003283	4	BLOOD,COLON,SMLINT,SPLEEN
ENSRNOG00000003291	4	BLOOD,OVARY,SPLEEN,WAT-SC
ENSRNOG00000003305	4	BAT,LUNG,SMLINT,SPLEEN
ENSRNOG00000003359	4	BLOOD,COLON,SPLEEN,WAT-SC
ENSRNOG00000003520	4	BAT,BLOOD,SKM-GN,SKM-VL
ENSRNOG00000003645	4	ADRNL,COLON,SKM-GN,SPLEEN
ENSRNOG00000003687	4	ADRNL,CORTEX,LUNG,WAT-SC
ENSRNOG00000003736	4	ADRNL,SKM-GN,SKM-VL,WAT-SC
ENSRNOG00000003815	4	ADRNL,BLOOD,COLON,SKM-VL
ENSRNOG00000003866	4	ADRNL,BAT,OVARY,SMLINT
ENSRNOG00000003869	4	BAT,OVARY,SMLINT,WAT-SC
ENSRNOG00000004026	4	BLOOD,COLON,SKM-VL,WAT-SC
ENSRNOG00000004110	4	ADRNL,BLOOD,COLON,SKM-GN
ENSRNOG00000004141	4	ADRNL,COLON,LIVER,WAT-SC
ENSRNOG00000004147	4	ADRNL,COLON,KIDNEY,SKM-VL
ENSRNOG00000004172	4	ADRNL,HEART,KIDNEY,LIVER
ENSRNOG00000004192	4	ADRNL,BAT,LUNG,WAT-SC
ENSRNOG00000004196	4	BLOOD,CORTEX,HEART,KIDNEY
ENSRNOG00000004217	4	BAT,COLON,OVARY,WAT-SC
ENSRNOG00000004280	4	ADRNL,BLOOD,HEART,SKM-VL
ENSRNOG00000004346	4	ADRNL,HEART,LUNG,WAT-SC
ENSRNOG00000004405	4	COLON,LUNG,SMLINT,WAT-SC
ENSRNOG00000004566	4	ADRNL,LUNG,OVARY,SKM-VL
ENSRNOG00000004612	4	ADRNL,BLOOD,HEART,OVARY
ENSRNOG00000004621	4	ADRNL,BLOOD,SKM-GN,SKM-VL
ENSRNOG00000004629	4	ADRNL,HEART,LUNG,OVARY
ENSRNOG00000004687	4	ADRNL,LUNG,OVARY,SMLINT
ENSRNOG00000004696	4	ADRNL,BLOOD,HEART,SPLEEN
ENSRNOG00000004763	4	BAT,LUNG,SMLINT,WAT-SC
ENSRNOG00000004772	4	ADRNL,BAT,SMLINT,SPLEEN
ENSRNOG00000004828	4	ADRNL,BAT,COLON,KIDNEY
ENSRNOG00000004839	4	ADRNL,LUNG,SKM-GN,WAT-SC
ENSRNOG00000004956	4	ADRNL,BLOOD,COLON,WAT-SC
ENSRNOG00000004964	4	ADRNL,HIPPOC,KIDNEY,LUNG
ENSRNOG00000005067	4	ADRNL,HEART,SKM-VL,WAT-SC
ENSRNOG00000005203	4	BAT,BLOOD,COLON,SPLEEN
ENSRNOG00000005362	4	ADRNL,BLOOD,LUNG,WAT-SC
ENSRNOG00000005391	4	ADRNL,BAT,COLON,SPLEEN
ENSRNOG00000005614	4	BAT,BLOOD,COLON,HEART
ENSRNOG00000005618	4	ADRNL,BAT,BLOOD,COLON
ENSRNOG00000005796	4	ADRNL,BLOOD,SPLEEN,WAT-SC
ENSRNOG00000005802	4	BLOOD,COLON,HEART,SPLEEN
ENSRNOG00000005849	4	ADRNL,COLON,KIDNEY,OVARY
ENSRNOG00000006025	4	ADRNL,OVARY,SKM-GN,SKM-VL
ENSRNOG00000006119	4	ADRNL,BAT,HEART,SMLINT
ENSRNOG00000006167	4	ADRNL,LUNG,SMLINT,SPLEEN
ENSRNOG00000006331	4	ADRNL,BAT,LIVER,SMLINT
ENSRNOG00000006338	4	ADRNL,BAT,COLON,OVARY
ENSRNOG00000006364	4	ADRNL,BAT,HEART,SKM-VL
ENSRNOG00000006542	4	BLOOD,COLON,KIDNEY,SPLEEN
ENSRNOG00000006548	4	ADRNL,BAT,SMLINT,WAT-SC
ENSRNOG00000006738	4	ADRNL,COLON,SKM-GN,WAT-SC
ENSRNOG00000006767	4	BAT,COLON,LUNG,SMLINT
ENSRNOG00000006779	4	ADRNL,LIVER,OVARY,WAT-SC
ENSRNOG00000006893	4	ADRNL,COLON,SPLEEN,WAT-SC
ENSRNOG00000006901	4	BAT,BLOOD,COLON,SKM-VL
ENSRNOG00000006947	4	ADRNL,BAT,SKM-GN,SKM-VL
ENSRNOG00000007012	4	ADRNL,LUNG,SPLEEN,WAT-SC
ENSRNOG00000007062	4	BAT,SMLINT,SPLEEN,WAT-SC
ENSRNOG00000007081	4	BLOOD,LUNG,SPLEEN,TESTES
ENSRNOG00000007089	4	BAT,HEART,LUNG,SPLEEN
ENSRNOG00000007102	4	ADRNL,BLOOD,COLON,OVARY
ENSRNOG00000007177	4	ADRNL,BAT,SPLEEN,WAT-SC
ENSRNOG00000007178	4	ADRNL,BAT,BLOOD,SPLEEN
ENSRNOG00000007235	4	COLON,HEART,SKM-GN,SKM-VL
ENSRNOG00000007241	4	BLOOD,COLON,SPLEEN,WAT-SC
ENSRNOG00000007316	4	ADRNL,BAT,COLON,SKM-VL
ENSRNOG00000007332	4	ADRNL,COLON,SMLINT,SPLEEN
ENSRNOG00000007350	4	ADRNL,BAT,LUNG,SMLINT
ENSRNOG00000007393	4	BAT,COLON,SKM-VL,SPLEEN
ENSRNOG00000007433	4	ADRNL,COLON,HIPPOC,WAT-SC
ENSRNOG00000007457	4	ADRNL,BAT,SPLEEN,WAT-SC
ENSRNOG00000007508	4	ADRNL,HEART,KIDNEY,LIVER
ENSRNOG00000007539	4	ADRNL,BAT,BLOOD,SPLEEN
ENSRNOG00000007610	4	HEART,OVARY,SKM-VL,WAT-SC
ENSRNOG00000007664	4	BLOOD,SMLINT,SPLEEN,WAT-SC
ENSRNOG00000007690	4	ADRNL,BAT,BLOOD,COLON
ENSRNOG00000007769	4	ADRNL,BLOOD,SPLEEN,WAT-SC
ENSRNOG00000007799	4	ADRNL,BAT,SKM-VL,SMLINT
ENSRNOG00000007806	4	ADRNL,BLOOD,COLON,SPLEEN
ENSRNOG00000007818	4	ADRNL,BLOOD,LUNG,OVARY
ENSRNOG00000007859	4	BLOOD,HEART,LUNG,SKM-GN
ENSRNOG00000007895	4	ADRNL,BAT,COLON,SKM-VL
ENSRNOG00000008103	4	ADRNL,BAT,COLON,SKM-VL
ENSRNOG00000008140	4	BAT,BLOOD,HEART,VENACV
ENSRNOG00000008170	4	ADRNL,HEART,SKM-GN,SKM-VL
ENSRNOG00000008190	4	ADRNL,COLON,HEART,VENACV
ENSRNOG00000008235	4	BLOOD,SKM-GN,SKM-VL,VENACV
ENSRNOG00000008243	4	ADRNL,BAT,BLOOD,SKM-GN
ENSRNOG00000008301	4	ADRNL,BAT,COLON,SPLEEN
ENSRNOG00000008336	4	ADRNL,COLON,KIDNEY,WAT-SC
ENSRNOG00000008346	4	COLON,LUNG,SMLINT,VENACV
ENSRNOG00000008422	4	ADRNL,COLON,LUNG,WAT-SC
ENSRNOG00000008471	4	ADRNL,BAT,BLOOD,SPLEEN
ENSRNOG00000008680	4	ADRNL,HIPPOC,OVARY,WAT-SC
ENSRNOG00000008720	4	ADRNL,BAT,BLOOD,SPLEEN
ENSRNOG00000008857	4	ADRNL,BLOOD,COLON,SPLEEN
ENSRNOG00000009078	4	ADRNL,BAT,BLOOD,COLON
ENSRNOG00000009113	4	BAT,LUNG,OVARY,SPLEEN
ENSRNOG00000009329	4	ADRNL,COLON,SKM-VL,SMLINT
ENSRNOG00000009347	4	ADRNL,BAT,COLON,WAT-SC
ENSRNOG00000009385	4	ADRNL,BAT,SMLINT,WAT-SC
ENSRNOG00000009484	4	ADRNL,BAT,HEART,SPLEEN
ENSRNOG00000009514	4	ADRNL,BAT,LUNG,SPLEEN
ENSRNOG00000009571	4	ADRNL,BAT,SKM-GN,SKM-VL
ENSRNOG00000009754	4	ADRNL,COLON,HEART,SKM-GN
ENSRNOG00000009845	4	ADRNL,BAT,COLON,HEART
ENSRNOG00000009850	4	ADRNL,BAT,COLON,WAT-SC
ENSRNOG00000009912	4	ADRNL,BAT,LUNG,OVARY
ENSRNOG00000009928	4	ADRNL,BAT,COLON,HEART
ENSRNOG00000009946	4	CORTEX,HIPPOC,SKM-GN,SKM-VL
ENSRNOG00000009974	4	BAT,SKM-GN,SKM-VL,WAT-SC
ENSRNOG00000009982	4	ADRNL,OVARY,SPLEEN,WAT-SC
ENSRNOG00000009995	4	BLOOD,COLON,SPLEEN,WAT-SC
ENSRNOG00000010121	4	ADRNL,BLOOD,SPLEEN,WAT-SC
ENSRNOG00000010133	4	BLOOD,SKM-GN,SKM-VL,SPLEEN
ENSRNOG00000010170	4	ADRNL,BLOOD,HEART,SKM-GN
ENSRNOG00000010196	4	ADRNL,BAT,COLON,WAT-SC
